"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"52","n1ct0GolAFI","2017-07-01T11:53:58.000Z","液体ガリウムを-79℃のドライアイスで瞬間冷却したらスゴかった・・・",1459890,9294,1795,1394
"53","NR0gsEAxxX8","2017-06-30T12:32:28.000Z","人の体温で融ける金属「カ゛リウム」なら「お金」作れるんじゃね？",2358465,12919,5356,1115
"54","GP2ajn79Wyw","2017-06-28T10:00:03.000Z","フ゛ンフ゛ンハローYouTube",1224476,15452,632,788
"55","Ls312GLOl2c","2017-06-26T10:00:02.000Z","幻の超巨大モンスター伊勢海老をビビりながらさばく！！",969521,8055,956,1260
"56","lloyUmC5OV8","2017-06-29T10:00:04.000Z","ヒカキン VS セイキン 兄弟でフーセンガムバトル スポーツver.",816124,4916,439,362
"57","IZ9beFBg3kw","2017-06-25T10:00:01.000Z","人の体温で融ける金属ガリウムでハンドスピナー作ってみた！！DIY Gallium Fidget Spinner",2951093,15531,2954,1524
"58","0FrQZaqK7-o","2017-06-24T11:38:03.000Z","人の体温で融ける金属「ガリウム」がスゴすぎた・・・",2889185,18203,2877,1928
"59","tPjceGj87xk","2017-06-23T10:00:06.000Z","ゼリー5本早飲みで最速タイム出してやるぜ！",497153,4786,464,492
"60","_S7rcbWBs_E","2017-06-22T12:24:24.000Z","超巨大アロエ生で皮ごと食べたらヤバかった・・・",1367984,10228,830,1640
"61","LQPrKvDyigM","2017-06-21T11:06:21.000Z","2ヶ月待ったハゲを食い止めるためのアレが届いた！",655287,6032,423,677
"62","OXG9hKK8bp4","2017-06-20T10:00:03.000Z","発掘シリーズの砂110個同時に水に溶かしたらスゴかった・・・",4094536,19835,4126,2871
"63","yRE42QhXK_I","2017-06-18T09:55:07.000Z","ユーチューバーなめんなよ！",1142003,11921,2631,987
"64","r3qjkgHmRLA","2017-06-17T09:30:00.000Z","【マジか】ヒカキン&セイキンの画像が無断で会社の社員募集広告に使用されているだと・・・",736491,7684,702,585
"65","0QkbH8NWhF0","2017-06-15T10:34:46.000Z","【ヒカキン VS セイキン】デジタルハンドスピナーバトルで大爆笑www",2705675,11785,1344,2274
"66","qbIE5i7JkgY","2017-06-13T09:29:57.000Z","大赤字覚悟て゛限定品の金のクオカート゛を狙う！【チョコボールグランデ】",690870,6075,448,500
"67","2TDQErbGRuI","2017-06-12T10:42:25.000Z","ウチの弟がヤバいんです。。。",2812889,27494,1606,2569
"68","i15k9YNuEVk","2017-06-11T09:50:30.000Z","マインクラフト ジオラマフィギュア でマイクラの世界へ。",850491,4930,316,377
"69","nHpL1vd1CPw","2017-06-08T10:52:48.000Z","中国製？ハンドスピナー付きiPhoneケースって実際どうなのよ？",922210,5704,684,713
"70","PO3jznwSsFU","2017-06-07T10:00:03.000Z","当たりくし゛付きの靴下大量に買ったら本当に当たるのか。【ラッキーソックス】",484614,4589,310,324
"71","QqWt0dC3L_M","2017-06-06T10:37:27.000Z","これ、全部プレゼントします！！ 【受付終了いたしました】",603312,12304,546,3521
"72","gYIMKOPctvc","2017-06-05T11:41:22.000Z","総重量65Kgの超特大ホ゛ント゛スライム1ヶ月放置した結果",1006525,7678,472,889
"73","-KyUcaZUskk","2017-06-04T11:24:29.000Z","ハンドスピナーの回転時間を伸ばす方法が分かっちまった。。。",2741883,11030,1449,1314
"74","TUUOlRTN8s4","2017-06-03T11:42:59.000Z","セイキンの画像が無断使用されまくっている件について。",1313540,11974,1903,1015
"75","Z_RF7_5xNIk","2017-06-02T09:52:19.000Z","ま、俺ぐらいになるとハンドスピナー作っちゃうよね。",1516774,10128,1597,1274
"76","SbGaQaPQJWQ","2017-06-01T11:31:25.000Z","【知恵の輪？】チェスの中に隠されしコインを探し出せ！【チェスパズル / キャストパズル】",641161,4157,363,276
"77","eSdtCXXgD48","2017-05-31T10:22:56.000Z","マインクラフトミニフィギュア トロッコシリーズで先にクリーパー当てたら勝ち！",978990,5973,374,742
"78","h3jPwFefFo0","2017-05-30T10:34:03.000Z","amazonで1ヶ月○○万円使ってました・・・【兄 ver.】",766368,8391,998,595
"79","eEL16CdXrXs","2017-05-28T09:44:07.000Z","ボタンってつい押したくならない？【∞無限ボタン】",1296296,7308,525,920
"80","O6Jo7V5YtyE","2017-05-27T10:45:56.000Z","ヒカキンに誕生日ト゛ッキリしてみた。",2124352,26294,865,1860
"81","BEWQ07ZKyCk","2017-05-26T09:33:17.000Z","チョコエック゛ ミニオンス゛100個開封！まさかの大シークレット祭！！",2170885,8932,903,1052
"82","dnYfie0rM1c","2017-05-25T11:35:05.000Z","ハント゛スヒ゜ナーは光る時代へ",2579243,10945,1178,871
"83","2OPPAZ1MGyE","2017-05-24T09:56:33.000Z","トイレの花子さんが出ました。",760156,4888,275,575
"84","R4_9gAFrtBM","2017-05-23T10:00:02.000Z","溶かすと中から消しゴム出てくるバスボムすげー！！",847100,5000,322,583
"85","7jmUADhp3xM","2017-05-22T09:56:03.000Z","【夫婦対決】大量の鍵の中に一本だけある本物の鍵を早く見つけて先に南京錠を開けろ！",1208684,7225,574,1028
"86","mUksH1exlUY","2017-05-20T10:25:22.000Z","単4電池を単3電池にする方法があります。(おまけ動画あり)",356129,3870,254,389
"87","5oX0nzcxi0k","2017-05-19T11:14:45.000Z","本気でお金貯めるなら、ボルト式貯金箱。(おまけ動画あり)",1098246,6119,559,456
"88","Zwc0VifZynw","2017-05-17T10:38:55.000Z","焼肉取り合いゲームで焼肉王にオレはなる！",1332228,7099,743,794
"89","rNrAgrL2HCo","2017-05-16T10:43:05.000Z","失敗するとベートーベンが怒り出すゲームが難しすぎるww",1236966,5986,606,458
"90","tECkHux2m4c","2017-05-15T12:01:41.000Z","彼は、忘れ物男。",801639,8362,484,712
"91","09PJcDKKKbc","2017-05-14T10:10:11.000Z","水晶の上で肉って焼けるの？",1994025,14845,1740,1580
"92","IJznCbf4Wjg","2017-05-13T11:32:17.000Z","【自作】スライムふ゛と゛う出来ました。",712834,4528,260,469
"93","zYLn22MjYlw","2017-05-12T09:59:10.000Z","マインクラフトミニフィギュア全種類揃えたくて大人買いした大人。",1629959,6911,714,740
"94","qzorV7-f26E","2017-05-11T10:35:54.000Z","ぷよぷよボールスクイーズで遊んでたらアクシンデント発生。。。",1015737,6412,447,779
"95","eOyafjN8xHQ","2017-05-10T10:45:39.000Z","小さすぎるコインロッカー",2266852,10654,848,869
"96","jskSNVyfLLg","2017-05-09T10:42:39.000Z","金魚玉で運試しした結果",598919,4808,336,571
"97","J_oZK6_Rur0","2017-05-08T10:15:51.000Z","ベアブリックでクリーパー狙ったらオークションで高値で取引されている超激レアシークレットが出てしまった・・・【BE@RBRICK】",893500,5839,455,523
"98","LuH6KB9bmpE","2017-05-07T09:39:41.000Z","チョコバナナのお店開くかってぐらい本格的なチョコバナナできたわ。",1043611,9422,398,794
"99","8mgXGE-R59o","2017-05-06T10:00:01.000Z","最近ハマっているものベスト5！",594876,7158,401,1406
"100","TwnmXyLdFjU","2017-05-05T10:00:00.000Z","目が・・・",849353,7220,494,717
"101","Hs44QSI4k5g","2017-05-03T09:58:47.000Z","犬用スイーツ食べてみた結果",578168,5815,328,796
"102","bHlleEiPeEk","2017-05-01T10:17:53.000Z","【総重量65kg】全身ボンド漬けになりました。",3212089,16255,2801,1817
"103","fX91b38ePDc","2017-05-04T10:00:05.000Z","セイキン夫婦のとある休日",2245599,20814,1172,2277
"104","Xgpn9I929OA","2017-04-30T10:18:39.000Z","総重量約65kgの超特大ホ゛ント゛スライム作ってみた！！【ゴールデンウィークスペシャル】",2031636,12328,1373,1785
"105","YNNp5X5SnaM","2017-04-29T11:23:43.000Z","【全長5m】史上最大級のそうめんスライダーがデカすぎるww",2204585,11156,1318,1270
"106","h0EU8XiVnQI","2017-04-28T09:57:59.000Z","スーパーマリオのスマホグッズガチャ全種類集めてみた！",891197,4071,333,348
"107","aGFBiDN9oU8","2017-04-27T10:00:00.000Z","無限∞エビの皮むきスゲーwww",1220589,6615,686,761
"108","Bl1lnj7GZJM","2017-04-26T10:02:06.000Z","マンガ肉ガチャやったら恐竜のシッポ入ってた！？",717150,3662,254,259
"109","gxVMgJHRgf0","2017-04-25T11:18:02.000Z","熱した包丁でジップロック切ると・・・すごっっっ！",1026224,10486,733,928
"110","J4fkJtnklCo","2017-05-02T10:00:00.000Z","天使のはねダンスYouTuber ver.",978886,7624,1052,1052
"111","eUs1sGK_iBA","2017-04-23T10:00:04.000Z","夫婦でスーパーマリオのコインゲームバトルした結果",1610924,6276,698,550
"112","LdtImt1l240","2017-04-23T07:00:02.000Z","明日あさ6時50分頃めざましテレビに出演します！限定映像もあるので見てね！※放送は終了しました。ありがとうございました。",252634,3630,203,494
"113","ba6ui6tPt2o","2017-04-22T09:53:41.000Z","【悲報】首をやっちまいました。。。",1468841,14351,1287,1507
"114","thdd70E05SA","2017-04-21T10:23:57.000Z","携帯おしり洗浄器使ってみた！！",658215,5094,580,799
"115","el2nbC3fzSg","2017-04-20T10:00:03.000Z","セイキン夫婦、実は1週間◯◯に行ってました。",1049101,10757,766,1329
"116","0Lv1X_0_iE4","2017-04-18T10:00:00.000Z","手の温度で肉が焼ける！？焼肉パズルがスゴイ！",1350082,7298,806,576
"117","o1L8--7HRKE","2017-04-17T10:00:03.000Z","え！？これ全部・・・文房具！？",1605335,10140,719,945
"118","8AbAoiLuMyI","2017-04-16T10:06:59.000Z","【芸術品？】おゆまるでウンチ作ったら超キレイだった！",936684,5655,674,602
"119","WbYEvwk0p80","2017-04-15T10:16:42.000Z","ねんどで作るミニチュアパンのクオリティーが高すぎる！",1588587,8500,710,721
"120","twpelUeISRs","2017-04-14T10:12:44.000Z","【総額4万円】牛丼ネックレス！？食べ物アクセサリーが最強すぎた。",561032,5247,329,471
"121","hmCT44gW8nU","2017-04-13T10:00:04.000Z","∞無限？に皮がむけるリンゴとバナナ。",1516022,7804,894,776
"122","oKuKXml7TEg","2017-04-12T10:00:06.000Z","ク゛ソクムシのケースがリアルだった。。。",496079,3348,279,429
"123","c0Eq5wsEakI","2017-04-11T10:38:30.000Z","アイロンでパンは焼けるのか？",942998,8228,740,884
"124","jYFlAudccxY","2017-04-09T10:00:05.000Z","うまい棒のパッケージにセイキンが出ているだと！？箱買いでしょ。",870594,6831,564,604
"125","skDC4ST0QBw","2017-04-08T10:00:03.000Z","肉ガチャ！？こんなのあるの！？",2142714,11100,1374,1402
"126","8Ldc-XFRTgA","2017-04-07T10:00:00.000Z","高級巨大チョコエッグ切って中身を調べる！ ！",785806,6163,436,715
"127","GNfTgVr3dDQ","2017-04-06T10:00:01.000Z","ペッタペッタ恐竜の生たまご全部同時に強く投げつけたら・・・ やっちまった。",664768,4403,351,531
"128","QJsxQs-Z9oo","2017-04-05T10:00:01.000Z","【本日発売】マクドナルド8年ぶりの新レギュラー「グラン」が衝撃のウマさだった・・・",591650,6090,388,1511
"129","Euj6sSfUk10","2017-04-03T10:38:35.000Z","【3D】食べれるうんちの作り方。",865950,5989,1028,793
"130","veKrepSsRqo","2017-04-02T10:43:51.000Z","∞無限「THE 収穫」がクセになるwww",1623384,8500,873,974
"131","zRavtqgEMu8","2017-04-01T10:00:04.000Z","光るギミック付き！日本の信号機ガチャがリアル過ぎた。",1593492,8136,610,641
"132","tT1yz4fK1ic","2017-03-31T10:59:20.000Z","3分もむとシェイクができる！？もみっとシェイクン！",844608,6580,397,732
"133","HQFKDt-N9fY","2017-03-30T10:00:00.000Z","チョコハ゛ット75箱大人買いて゛大当たり「黄金の図書カート゛」を当てたい！！",936973,6569,723,714
"134","pGJDnn6cXKs","2017-03-29T10:00:07.000Z","【閲覧注意】アリの缶詰か゛想像以上に気持ち悪かった。。。【虫が苦手な方のご視聴はご遠慮ください】",1589404,9052,2153,1583
"135","QWTDyjzRjsY","2017-03-28T11:11:30.000Z","手で回すと超高速回転するハント゛スヒ゜ナーがスゴすぎる！と゛れか゛一番長く回り続けるか検証します。",4051288,17052,3601,1700
"136","y8hSUg3uf5w","2017-03-26T09:58:33.000Z","まさか・・・1箱全部が逆さアポロだと！？",1360826,10142,1019,1034
"137","yx4pXeypMNE","2017-03-27T10:00:07.000Z","カプリコ合計100個プレゼントをかけてクレーンゲームやります！！",1034717,9025,947,1752
"138","ZSOgOeWfFto","2017-03-24T09:56:56.000Z","巨大深海魚ク゛ミ作ってみた！メガマウスザメ・ダイオウグソクムシ・オウムガイ",1407138,6311,640,656
"139","QygRLsskuOs","2017-03-22T10:42:25.000Z","【悲報】ずっと大切にしていた7万円の3Dフィキ゛ュアか゛・・・",1871766,10781,1068,1144
"140","79k2O2mMvZo","2017-03-21T10:22:08.000Z","逆さアポロが本当に存在するのか確かめるべく、販売元の明治に電話してみたww",1020348,11597,1082,1302
"141","IdLMpb_OGNg","2017-03-20T09:59:26.000Z","アホ゜ロ100箱の中から激レアの逆アホ゜ロを探す！！",959324,6979,706,1315
"142","FdMQ4j-sz08","2017-03-18T12:03:16.000Z","人生初のGoProがやってきた！！【GoPro HERO 5】",476770,4795,358,354
"143","nilabBqe2CA","2017-03-16T10:06:51.000Z","580円のアルコールチェッカーって実際どうなのよ？",427290,3871,321,374
"144","e8WwdkSJQCw","2017-03-15T10:00:02.000Z","【新発売】チョコエッグディズニーツムツムセレクション100個でまさかのシークレット祭り！？【大量】",1618706,7553,586,691
"145","TExKE5EOZq4","2017-03-13T09:59:27.000Z","え？注文した覚えのないiPhone7？が2つ届いたんだけど・・・",2014947,15880,2433,1129
"146","yrdyteK1zzs","2017-03-17T10:00:05.000Z","え？三ツ矢サイダーの景品パッケージにオレ出てるんだけど・・・",1778710,11736,1750,1467
"147","DUnCQZi1g3E","2017-03-12T10:54:19.000Z","宝物発見シリーズで黄金の神龍（シェンロン）を狙ったら奇跡が！？",1660217,6792,865,651
"148","FkGzbnZ0G98","2017-03-11T10:34:34.000Z","これ全部、飴て゛す。海の貝殻&宇宙キャンテ゛ィー",498601,4762,293,476
"149","JfWXA0hAe7k","2017-03-10T09:59:12.000Z","食へ゛られないハ゜フェ作ってみた。",1048413,6153,405,642
"150","yV_ht8WsqxI","2017-03-09T10:00:05.000Z","∞無限パキパキせんべい&ビスケットを入手！！",534361,3729,354,366
"151","WA7sDVXoan0","2017-03-08T10:00:47.000Z","え？これ全部スマホク゛ッス゛かよ！！",915161,6139,417,569
"152","EmlV44LEwwM","2017-03-07T10:00:01.000Z","スクイーズボールに針刺したらスゴかった。",2840779,11945,1521,994
"153","91JGHtHVyCI","2017-03-06T11:02:58.000Z","【ドローン】フライングガスト飛ばした結果www【マインクラフト】",818283,4622,501,639
"154","7U4Y3VamjQM","2017-03-05T10:00:00.000Z","【何これ】スライムを吸って吐き出す！バキュームおやじ",1980375,7394,721,927
"155","sDwYfcrFJmY","2017-03-04T11:28:12.000Z","【新発売】セイキン宅にもニンテンドースイッチがやってきた！！【Nintendo Switch】",1640520,7792,964,1378
"156","5uIYGyYKS8M","2017-03-23T10:00:00.000Z","ヒカキンVSセイキン 巨大タマゴあたためて先に孵化させたら勝ち！？",2521553,10199,1081,945
"157","i38Gz1_VXpg","2017-03-03T10:56:27.000Z","無限∞そら豆&魚卵カッターで切った結果・・・",2156152,8605,1204,760
"158","vujVYdJJOVY","2017-03-02T10:23:13.000Z","【リベンジ】マインクラフトカード5箱360枚追加購入！これで全種類揃えたい！",1138108,5635,552,426
"159","LGMjUq0_3I0","2017-02-28T10:14:09.000Z","【スクイーズ専門店】日本スクイース゛センターて゛3万円分のスクイース゛買ってきた！！【音フェチ】",2675468,15401,1175,2849
"160","izASWvrFIiI","2017-02-27T10:43:40.000Z","カレースライムが何か汚いwww",1114005,5922,475,504
"161","Gl7B1vwuL7w","2017-02-26T10:18:12.000Z","明治スーパーカップ専用ミキサーでオリジナルアイス作ってみた！",2698853,12171,1176,1236
"162","SDrbk7Jtyok","2017-02-25T10:34:37.000Z","無限∞パキパキの中身が気になったのでカッターで切ってみたら・・・",2978671,14804,1993,1377
"163","K-q17p9FjeA","2017-02-24T10:42:25.000Z","【マインクラフト公式】ステッカーカード大人買いしてみた！！",1665740,7581,843,544
"164","r-P4IAkGvdM","2017-02-23T10:00:06.000Z","【マインクラフト】本当に作業て゛きるリアル作業台か゛スコ゛イ！！",2645398,9809,987,860
"165","m-sd83BfUmI","2017-02-22T10:05:52.000Z","10万円でとあるモノを買いました。",2635411,14863,2704,1488
"166","bJ8A6FbEnds","2017-02-21T11:34:24.000Z","家でシャンパンタワーガチャやってみた！",839461,5473,485,322
"167","fjA4bIJp6VI","2017-02-20T10:00:03.000Z","【逆転の発想】片手でクレープが焼けるハンディクレープメーカーがスゴすぎた。",1450096,13756,551,1214
"168","qm329esUlL0","2017-02-19T13:11:01.000Z","AWA総合1位本当にありがとう！！",402451,5522,402,443
"169","TMU1ZDmOIz8","2017-02-18T11:00:19.000Z","【大量】すみっコぐらしバスボム30個全部溶かした結果。",868904,5735,422,798
"170","Fr_fiUMoxaY","2017-02-17T11:19:12.000Z","【新発売】チョコエッグ ポケットモンスターサン&ムーン 100個開封！シークレットを狙う！！【おまけ動画あり】",1698969,5660,812,777
"171","G2bMJzzFhxM","2017-02-16T10:15:58.000Z","【全部チョコ】ジュラシックショコラでティラノサウルスを掘り当てたい！！ 【恐竜発掘】",1209064,7049,642,719
"172","9ttjY5B4DRo","2017-02-15T10:00:00.000Z","YouTubeから届いた箱の中身に感動する男性YouTuber【おまけ動画あり】",678601,6785,383,414
"173","9mAooBwkSJU","2017-02-14T10:41:27.000Z","【元祖】ついに超合金ガチャガチャドラえもんの復刻版を入手！！",1096258,4391,462,581
"174","7XwhFwBi36Y","2017-02-13T10:08:39.000Z","ガシャポン「THE・便器」全種類組み合わせて自分だけのトイレワールド作ってみた（笑）【おまけ動画あり】",2481750,8211,1094,747
"175","OhhuoMLEnj0","2017-02-12T10:19:41.000Z","超合金カ゛チャカ゛チャト゛ラえもんか゛スゴすぎた。",1231066,6229,619,610
"176","81XvEm8kPMw","2017-02-10T10:54:22.000Z","実はヒカキン&セイキン、ラスヘ゛カ゛スて゛MV撮影してました。",512019,5413,289,371
"177","MDgR2Ug5EDw","2017-02-11T10:00:01.000Z","速度制限の辛さが良く分かる動画 ～ケーキ、ダンベル、YouTubeテーマソング～",1354920,10440,1319,1222
"178","CLbjev-ren0","2017-02-09T11:17:32.000Z","どうしても伝説の秘宝が欲しい男のリベンジ物語。(おまけ動画あり)",2530313,10786,1681,1429
"179","EUcO6iu6Kgc","2017-02-08T10:00:00.000Z","ト゛ラえもんリンク゛コレクション大人買いて゛シークレットを狙う！",760730,4088,409,405
"180","NSymWGi9yEg","2017-02-07T10:00:00.000Z","この缶バッチ製造マシン、スゴすぎる。。。",1901087,13785,640,1346
"181","UPdrdj1WyFs","2017-02-05T10:02:41.000Z","YouTube再生ボタン消しゴム作ってみた！",1230323,5700,324,612
"182","MCRJrOV6XzQ","2017-02-04T10:00:01.000Z","インフルエンサ゛か゛流行っているのて゛大量の薬？を買ってみた。",1170708,6658,454,711
"183","_p3k_KO0W1w","2017-02-03T11:12:46.000Z","壁からガムが！？大人の壁掛けガムボールマシンがオシャレすぎた・・・ (おまけ動画あり)",1302592,5766,331,369
"184","DXK9XF_xo-M","2017-02-02T10:00:00.000Z","伝説の秘宝、発掘します！MEGA秘宝伝説！",1185147,5290,509,701
"185","E3jvpNCZBjU","2017-02-01T11:37:55.000Z","30秒でフルーツオレ作ってみた！！",1110112,7008,391,673
"186","K-nJibbm5-k","2017-01-31T11:11:34.000Z","ラーメン、カレー、牛丼、味噌汁、チケ゛鍋を大食い！？そして新コーナースタート！",413937,4135,286,383
"187","_tNPZgwHuxY","2017-01-30T10:00:18.000Z","これ全部、消しゴムです。",796836,5218,271,632
